dx,dy,loss_mean,loss_std,count
0.0,0.0,0.18754391748762556,0.42844974116152346,2000
0.0,0.05,0.28819701189570585,0.6698695046545315,1000
0.0,0.1,0.347642163173482,0.8571315256988083,1000
0.0,0.15000000000000002,0.38626744705539384,0.9280502555586797,1000
0.0,0.2,0.4875177643160587,1.1491038073115494,1000
0.0,0.25,0.5027540620318678,1.0901328439991311,1000
0.0,0.30000000000000004,0.6022483087240721,1.258256470713399,1000
0.0,0.35000000000000003,0.6722919652657802,1.358666690898577,1000
0.0,0.4,0.8062352774764459,1.6276065204128565,1000
0.0,0.45,1.059025311982824,1.8641815774043864,1000
0.0,0.5,1.1533275924861937,1.9629314440215269,1000
0.05,0.0,0.2729530497146643,0.652088140510655,1000
0.05,0.05,0.3320223620703708,0.7800847129590432,1000
0.05,0.1,0.39616610952557674,0.9236459554638062,1000
0.05,0.15000000000000002,0.4627263155375986,1.0250004976061144,1000
0.05,0.2,0.5343204715493348,1.150921416353093,1000
0.05,0.25,0.5784736680105813,1.2844852460568212,1000
0.05,0.30000000000000004,0.664206909530958,1.3402842494869913,1000
0.05,0.35000000000000003,0.8311988603805348,1.5488712278104264,1000
0.05,0.4,0.897178431837332,1.6838663024214187,1000
0.05,0.45,1.085393847771298,1.9197893622307358,1000
0.05,0.5,1.3796725267655838,2.1717025650433714,1000
0.1,0.0,0.31954718410544775,0.8225296871185863,1000
0.1,0.05,0.40144736136287973,0.9641943905504775,1000
0.1,0.1,0.5109955793720109,1.2165620314855015,1000
0.1,0.15000000000000002,0.5250238092397104,1.0733123514037233,1000
0.1,0.2,0.5786830844945732,1.2118171302408518,1000
0.1,0.25,0.7593985526489496,1.5211770399212052,1000
0.1,0.30000000000000004,0.8729272943814285,1.6540542175928392,1000
0.1,0.35000000000000003,0.9989027171314724,1.8252398823911278,1000
0.1,0.4,1.1757410482534323,1.961706677117134,1000
0.1,0.45,1.2950540220441435,2.2041437812224878,1000
0.1,0.5,1.588271753271541,2.385358184434892,1000
0.15000000000000002,0.0,0.39706326433021966,0.8900947852573949,1000
0.15000000000000002,0.05,0.4471049775472347,1.0318606059959525,1000
0.15000000000000002,0.1,0.5296486836744436,1.1735510636669597,1000
0.15000000000000002,0.15000000000000002,0.5810940316808024,1.2899148785045293,1000
0.15000000000000002,0.2,0.7263203335788863,1.465058818119289,1000
0.15000000000000002,0.25,0.837035366579885,1.6608203715664618,1000
0.15000000000000002,0.30000000000000004,0.9727481458773763,1.8256668606347375,1000
0.15000000000000002,0.35000000000000003,1.0563848990870386,1.8565979249561368,1000
0.15000000000000002,0.4,1.2432905241110128,2.020016607256844,1000
0.15000000000000002,0.45,1.5216345698138303,2.2967010226302587,1000
0.15000000000000002,0.5,1.6501704821015992,2.4679236577915096,1000
0.2,0.0,0.4435217010199606,1.0130337444797024,1000
0.2,0.05,0.5105563416662519,1.119361135448076,1000
0.2,0.1,0.5625851176482679,1.2056806689784991,1000
0.2,0.15000000000000002,0.7441520688628916,1.4999141108258558,1000
0.2,0.2,0.8400680136091032,1.6243794940553546,1000
0.2,0.25,0.9773155740554048,1.8241827450644166,1000
0.2,0.30000000000000004,1.0181644194898263,1.7971914559997317,1000
0.2,0.35000000000000003,1.2642285629569814,2.149799861000159,1000
0.2,0.4,1.4657568777007546,2.263180506280262,1000
0.2,0.45,1.7708526867575864,2.5599178631514206,1000
0.2,0.5,2.0574226728648366,2.757736063493421,1000
0.25,0.0,0.5278188456989473,1.1432704062123646,1000
0.25,0.05,0.5868992199794993,1.2389850923709436,1000
0.25,0.1,0.7435771279398441,1.4942864073871653,1000
0.25,0.15000000000000002,0.9048041204820438,1.7255432616596482,1000
0.25,0.2,0.916934350639679,1.7302912235963424,1000
0.25,0.25,0.9966693328112087,1.825054847321898,1000
0.25,0.30000000000000004,1.1528840918289043,2.0152678947216107,1000
0.25,0.35000000000000003,1.3032776755598214,2.1471208281257574,1000
0.25,0.4,1.563907467867197,2.3905732356331764,1000
0.25,0.45,1.7423549810186996,2.4732003505712084,1000
0.25,0.5,2.1320109672216057,2.7616043284511833,1000
0.30000000000000004,0.0,0.603309789336181,1.2586813817286417,1000
0.30000000000000004,0.05,0.7015393778501519,1.3718146798454283,1000
0.30000000000000004,0.1,0.8600364021566056,1.6629701771133443,1000
0.30000000000000004,0.15000000000000002,0.8823428949641638,1.5910127391917754,1000
0.30000000000000004,0.2,0.9803356566432049,1.770826838401532,1000
0.30000000000000004,0.25,1.1824283138422398,1.995641648339177,1000
0.30000000000000004,0.30000000000000004,1.344707575755665,2.1987774233854736,1000
0.30000000000000004,0.35000000000000003,1.5931468909921531,2.341392236891495,1000
0.30000000000000004,0.4,1.7169984911641223,2.4561768638918315,1000
0.30000000000000004,0.45,2.0078009900730978,2.6102629692075388,1000
0.30000000000000004,0.5,2.286104614431963,2.7983264536384613,1000
0.35000000000000003,0.0,0.704326908797058,1.4462807371869602,1000
0.35000000000000003,0.05,0.8497325268351124,1.595525748488097,1000
0.35000000000000003,0.1,0.9576658280146948,1.6794987482313635,1000
0.35000000000000003,0.15000000000000002,1.1222731832077988,1.9303037516871333,1000
0.35000000000000003,0.2,1.254620237683528,2.0895808101372193,1000
0.35000000000000003,0.25,1.3740626927473931,2.176169682564846,1000
0.35000000000000003,0.30000000000000004,1.4984877432355714,2.314954676472535,1000
0.35000000000000003,0.35000000000000003,1.6395307371811505,2.4164304608699405,1000
0.35000000000000003,0.4,2.014385007993946,2.6750168208072655,1000
0.35000000000000003,0.45,2.106800291171485,2.7782920035304297,1000
0.35000000000000003,0.5,2.4523084695721047,2.9418839617302606,1000
0.4,0.0,0.8858391295775436,1.6458005917777585,1000
0.4,0.05,0.9929163582739456,1.76357612588947,1000
0.4,0.1,1.1087437427090234,1.9699302120330848,1000
0.4,0.15000000000000002,1.2734459617507237,2.1424438845583307,1000
0.4,0.2,1.4983344617003749,2.3266099807413636,1000
0.4,0.25,1.4450851389354138,2.1871703482582414,1000
0.4,0.30000000000000004,1.6048740716578687,2.304510205873698,1000
0.4,0.35000000000000003,1.8890647197603754,2.51595954153207,1000
0.4,0.4,2.186251311712467,2.84899569561081,1000
0.4,0.45,2.3853557752354497,2.8994029142050994,1000
0.4,0.5,2.7384813435595663,3.036072476002489,1000
0.45,0.0,1.1244987281071663,1.9421211265240714,1000
0.45,0.05,1.1327423718531235,1.9698150424654643,1000
0.45,0.1,1.4487330767818785,2.257732110596162,1000
0.45,0.15000000000000002,1.5653516012876845,2.3891778082211625,1000
0.45,0.2,1.6524570926727793,2.422372804742222,1000
0.45,0.25,1.7740186736549044,2.5203365139853435,1000
0.45,0.30000000000000004,2.1283760118374557,2.772857702361243,1000
0.45,0.35000000000000003,2.236121544786394,2.827826115120541,1000
0.45,0.4,2.607073214395154,2.968600657901356,1000
0.45,0.45,2.792556080401744,3.036775124564389,1000
0.45,0.5,2.8616013188148792,3.1268307311700165,1000
0.5,0.0,1.430258380607731,2.2656220245424326,1000
0.5,0.05,1.6813885036095015,2.485298506779566,1000
0.5,0.1,1.5990698853130452,2.337180546519228,1000
0.5,0.15000000000000002,1.769638227026444,2.488810263247048,1000
0.5,0.2,1.9291456591385094,2.5789737785567954,1000
