dx,dy,loss_mean,loss_std,count
0.0,0.0,0.22611509007494965,0.5045567079574876,2000
0.0,0.05,0.38425483427349094,0.8731138537264769,1000
0.0,0.1,0.4887647411088286,0.9686990538686361,1000
0.0,0.15000000000000002,0.6115150651485645,1.1066586421769333,1000
0.0,0.2,0.6518070566103366,1.2544424784761226,1000
0.0,0.25,0.7598098703695924,1.3279355779321795,1000
0.0,0.30000000000000004,0.8895892968739636,1.5496235459815308,1000
0.0,0.35000000000000003,1.0100818264130125,1.6130111434389873,1000
0.0,0.4,1.151089261319598,1.7759666032844148,1000
0.0,0.45,1.4253184917128607,2.0973376844744385,1000
0.0,0.5,1.582663315736496,2.20985398527303,1000
0.05,0.0,0.37498864077563543,0.8076261315163484,1000
0.05,0.05,0.5145946885221163,1.030534218717746,1000
0.05,0.1,0.5451871068932205,1.0917348123693646,1000
0.05,0.15000000000000002,0.7252735170931994,1.2648745154350738,1000
0.05,0.2,0.8063376275912778,1.4397418226990937,1000
0.05,0.25,0.8856358684600656,1.4959698941374011,1000
0.05,0.30000000000000004,0.9644919759769109,1.5321470312541512,1000
0.05,0.35000000000000003,1.2228519936867581,1.8995528262365915,1000
0.05,0.4,1.3348799940377938,1.968417563718827,1000
0.05,0.45,1.5781822335018205,2.2562383331737164,1000
0.05,0.5,1.8105735078566454,2.41481152289438,1000
0.1,0.0,0.4511883692920187,0.8886723800420399,1000
0.1,0.05,0.6328719550571364,1.2138879970879104,1000
0.1,0.1,0.691214262534195,1.3245663037661113,1000
0.1,0.15000000000000002,0.9019298957214733,1.5378072334881352,1000
0.1,0.2,0.9847814139610843,1.617331711852098,1000
0.1,0.25,1.0914916298581399,1.7522259014704484,1000
0.1,0.30000000000000004,1.0756899012801413,1.6721956897443258,1000
0.1,0.35000000000000003,1.346743052869299,1.9660404977872532,1000
0.1,0.4,1.5027029026407455,2.1351532604972596,1000
0.1,0.45,1.874069095850733,2.4755935489028658,1000
0.1,0.5,2.025129535856169,2.625042955642042,1000
